"seq","baseDate","sido","firstCnt","secondCnt","totalFirstCnt","totalSecondCnt","accumulatedFirstCnt","accumulatedSecondCnt"
"20210919_전국","2021-09-19 00:00:00",전국,389587,189093,36467019,22123396,36077432,21934303
"20210919_전라남도","2021-09-19 00:00:00",전라남도,9719,4852,1413412,961993,1403693,957141
"20210919_전라북도","2021-09-19 00:00:00",전라북도,11692,5374,1329065,873586,1317373,868212
"20210919_제주특별자치도","2021-09-19 00:00:00",제주특별자치도,4012,2105,469273,284828,465261,282723
"20210919_충청남도","2021-09-19 00:00:00",충청남도,14640,6538,1545917,979411,1531277,972873
"20210919_충청북도","2021-09-19 00:00:00",충청북도,10543,5157,1162136,725103,1151593,719946
"20210920_강원도","2021-09-20 00:00:00",강원도,175,261,1112511,738557,1112336,738296
"20210920_경기도","2021-09-20 00:00:00",경기도,9186,9519,9388863,5451610,9379677,5442091
"20210920_경상남도","2021-09-20 00:00:00",경상남도,764,582,2341466,1431489,2340702,1430907
"20210920_경상북도","2021-09-20 00:00:00",경상북도,388,594,1868290,1213619,1867902,1213025
"20210920_광주광역시","2021-09-20 00:00:00",광주광역시,130,235,1008448,628448,1008318,628213
"20210920_대구광역시","2021-09-20 00:00:00",대구광역시,718,1127,1632527,972581,1631809,971454
"20210920_대전광역시","2021-09-20 00:00:00",대전광역시,724,866,1003621,588954,1002897,588088
"20210920_부산광역시","2021-09-20 00:00:00",부산광역시,774,945,2377235,1500019,2376461,1499074
"20210920_서울특별시","2021-09-20 00:00:00",서울특별시,3742,5585,6857961,4074327,6854219,4068742
"20210920_세종특별자치시","2021-09-20 00:00:00",세종특별자치시,81,111,232210,135676,232129,135565
"20210920_울산광역시","2021-09-20 00:00:00",울산광역시,222,341,779312,457013,779090,456672
"20210920_인천광역시","2021-09-20 00:00:00",인천광역시,1415,1809,2054260,1186708,2052845,1184899
"20210920_전국","2021-09-20 00:00:00",전국,20384,24827,36505121,22169798,36484737,22144971
"20210920_전라남도","2021-09-20 00:00:00",전라남도,237,366,1388369,950876,1388132,950510
"20210920_전라북도","2021-09-20 00:00:00",전라북도,342,498,1313863,869342,1313521,868844
"20210920_제주특별자치도","2021-09-20 00:00:00",제주특별자치도,317,351,463312,284330,462995,283979
"20210920_충청남도","2021-09-20 00:00:00",충청남도,806,827,1528701,965841,1527895,965014
"20210920_충청북도","2021-09-20 00:00:00",충청북도,363,810,1154172,720408,1153809,719598
"20210921_강원도","2021-09-21 00:00:00",강원도,175,64,1112741,738622,1112566,738558
"20210921_경기도","2021-09-21 00:00:00",경기도,6601,2922,9397830,5454992,9391229,5452070
"20210921_경상남도","2021-09-21 00:00:00",경상남도,1297,388,2342384,1431864,2341087,1431476
"20210921_경상북도","2021-09-21 00:00:00",경상북도,671,256,1868928,1213886,1868257,1213630
"20210921_광주광역시","2021-09-21 00:00:00",광주광역시,589,162,1009034,628602,1008445,628440
"20210921_대구광역시","2021-09-21 00:00:00",대구광역시,1037,373,1633466,972962,1632429,972589
"20210921_대전광역시","2021-09-21 00:00:00",대전광역시,1309,524,1004885,589515,1003576,588991
"20210921_부산광역시","2021-09-21 00:00:00",부산광역시,597,243,2377775,1500350,2377178,1500107
"20210921_서울특별시","2021-09-21 00:00:00",서울특별시,4388,2230,6861616,4076910,6857228,4074680
"20210921_세종특별자치시","2021-09-21 00:00:00",세종특별자치시,149,76,232597,135765,232448,135689
"20210921_울산광역시","2021-09-21 00:00:00",울산광역시,236,66,779455,457082,779219,457016
"20210921_인천광역시","2021-09-21 00:00:00",인천광역시,1692,709,2056038,1187521,2054346,1186812
"20210921_전국","2021-09-21 00:00:00",전국,21683,9572,36527829,22180500,36506146,22170928
"20210921_전라남도","2021-09-21 00:00:00",전라남도,544,210,1388688,951075,1388144,950865
"20210921_전라북도","2021-09-21 00:00:00",전라북도,752,338,1314508,869702,1313756,869364
"20210921_제주특별자치도","2021-09-21 00:00:00",제주특별자치도,489,276,463768,284645,463279,284369
"20210921_충청남도","2021-09-21 00:00:00",충청남도,777,468,1529552,966315,1528775,965847
"20210921_충청북도","2021-09-21 00:00:00",충청북도,380,267,1154564,720692,1154184,720425
"20210922_강원도","2021-09-22 00:00:00",강원도,43,36,1112843,738709,1112800,738673
"20210922_경기도","2021-09-22 00:00:00",경기도,2131,1445,9404206,5457830,9402075,5456385
"20210922_경상남도","2021-09-22 00:00:00",경상남도,36,18,2342537,1431994,2342501,1431976
"20210922_경상북도","2021-09-22 00:00:00",경상북도,43,37,1869145,1214006,1869102,1213969
"20210922_광주광역시","2021-09-22 00:00:00",광주광역시,35,15,1009245,628680,1009210,628665
"20210922_대구광역시","2021-09-22 00:00:00",대구광역시,62,80,1633650,973099,1633588,973019
"20210922_대전광역시","2021-09-22 00:00:00",대전광역시,549,234,1005832,589974,1005283,589740
"20210922_부산광역시","2021-09-22 00:00:00",부산광역시,148,94,2378045,1500567,2377897,1500473
"20210922_서울특별시","2021-09-22 00:00:00",서울특별시,1751,1378,6864518,4079491,6862767,4078113
"20210922_세종특별자치시","2021-09-22 00:00:00",세종특별자치시,74,27,232918,135849,232844,135822
"20210922_울산광역시","2021-09-22 00:00:00",울산광역시,68,34,779512,457180,779444,457146
"20210922_인천광역시","2021-09-22 00:00:00",인천광역시,521,230,2057077,1188031,2056556,1187801
"20210922_전국","2021-09-22 00:00:00",전국,6525,4130,36542609,22188840,36536084,22184710
"20210922_전라남도","2021-09-22 00:00:00",전라남도,132,32,1388880,951166,1388748,951134
"20210922_전라북도","2021-09-22 00:00:00",전라북도,356,112,1315121,869972,1314765,869860
"20210922_제주특별자치도","2021-09-22 00:00:00",제주특별자치도,334,180,464271,284910,463937,284730
"20210922_충청남도","2021-09-22 00:00:00",충청남도,99,67,1529928,966503,1529829,966436
"20210922_충청북도","2021-09-22 00:00:00",충청북도,143,111,1154881,720879,1154738,720768
"20210923_강원도","2021-09-23 00:00:00",강원도,479,228,1113290,738969,1112811,738741
"20210923_경기도","2021-09-23 00:00:00",경기도,9616,5711,9415531,5463680,9405915,5457969
"20210923_경상남도","2021-09-23 00:00:00",경상남도,1356,500,2343577,1432440,2342221,1431940
"20210923_경상북도","2021-09-23 00:00:00",경상북도,824,337,1869895,1214313,1869071,1213976
"20210923_광주광역시","2021-09-23 00:00:00",광주광역시,970,287,1010157,628968,1009187,628681
"20210923_대구광역시","2021-09-23 00:00:00",대구광역시,953,438,1634474,973548,1633521,973110
"20210923_대전광역시","2021-09-23 00:00:00",대전광역시,935,729,1006735,590685,1005800,589956
"20210923_부산광역시","2021-09-23 00:00:00",부산광역시,675,322,2378678,1500926,2378003,1500604
"20210923_서울특별시","2021-09-23 00:00:00",서울특별시,5543,4188,6869476,4083668,6863933,4079480
"20210923_세종특별자치시","2021-09-23 00:00:00",세종특별자치시,145,159,233266,136017,233121,135858
"20210923_울산광역시","2021-09-23 00:00:00",울산광역시,310,111,779684,457281,779374,457170
"20210923_인천광역시","2021-09-23 00:00:00",인천광역시,1834,1071,2058886,1189102,2057052,1188031
"20210923_전국","2021-09-23 00:00:00",전국,27400,15791,36570105,22204741,36542705,22188950
"20210923_전라남도","2021-09-23 00:00:00",전라남도,489,313,1389214,951490,1388725,951177
"20210923_전라북도","2021-09-23 00:00:00",전라북도,568,269,1315532,870231,1314964,869962
"20210923_제주특별자치도","2021-09-23 00:00:00",제주특별자치도,735,356,464923,285291,464188,284935
"20210923_충청남도","2021-09-23 00:00:00",충청남도,980,495,1530884,966987,1529904,966492
"20210923_충청북도","2021-09-23 00:00:00",충청북도,988,277,1155903,721145,1154915,720868
"20210924_강원도","2021-09-24 00:00:00",강원도,14865,8903,1128203,747892,1113338,738989
"20210924_경기도","2021-09-24 00:00:00",경기도,154739,104557,9572195,5568890,9417456,5464333
"20210924_경상남도","2021-09-24 00:00:00",경상남도,33859,21581,2377222,1453973,2343363,1432392
"20210924_경상북도","2021-09-24 00:00:00",경상북도,26288,16908,1896137,1231233,1869849,1214325
"20210924_광주광역시","2021-09-24 00:00:00",광주광역시,16044,8702,1026250,637733,1010206,629031
"20210924_대구광역시","2021-09-24 00:00:00",대구광역시,24057,18082,1658666,991692,1634609,973610
"20210924_대전광역시","2021-09-24 00:00:00",대전광역시,16038,10073,1022743,600815,1006705,590742
"20210924_부산광역시","2021-09-24 00:00:00",부산광역시,32775,23480,2411481,1524476,2378706,1500996
"20210924_서울특별시","2021-09-24 00:00:00",서울특별시,107196,80540,6976646,4164701,6869450,4084161
"20210924_세종특별자치시","2021-09-24 00:00:00",세종특별자치시,3410,2932,236859,138964,233449,136032
"20210924_울산광역시","2021-09-24 00:00:00",울산광역시,13405,7916,792914,465225,779509,457309
"20210924_인천광역시","2021-09-24 00:00:00",인천광역시,32900,22215,2091921,1211445,2059021,1189230
